nomEquipementVirtuel;nomEquipementPhysique;nomSourceDonneeEquipementPhysique;vCPU;nomEntite;cluster;consoElecAn;typeEqv;cleRepartition;nomSourceDonnee;capaciteStockage
virtual-eq-2612;physical-eq-1086;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2613;physical-eq-1263;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2614;physical-eq-1071;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2615;physical-eq-1104;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2616;physical-eq-1154;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2617;physical-eq-1088;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2618;physical-eq-1068;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2619;physical-eq-1090;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2620;physical-eq-1120;;4;;DZ2LNX03;;calcul;;;
virtual-eq-2621;physical-eq-1034;;2;;PY1LNX04;;calcul;;;
virtual-eq-2622;physical-eq-996;;4;;PY1LNX02;;calcul;;;
virtual-eq-2623;physical-eq-1277;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2624;physical-eq-1176;;2;;PZ2WRP;;calcul;;;
virtual-eq-2625;physical-eq-1324;;2;;PZ2MAG01;;calcul;;;
virtual-eq-2626;physical-eq-1034;;1;;PY1LNX04;;calcul;;;
virtual-eq-2627;physical-eq-1284;;2;;PY1MAG01;;calcul;;;
virtual-eq-2628;physical-eq-1206;;2;;10.244.18.6;;calcul;;;
virtual-eq-2629;physical-eq-1125;;4;;DZ2LNX03;;calcul;;;
virtual-eq-2630;physical-eq-1086;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2631;physical-eq-1085;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2632;physical-eq-1056;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2633;physical-eq-1223;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2634;physical-eq-1278;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2635;physical-eq-1067;;4;;DZ2LNX02;;calcul;;;
virtual-eq-2636;physical-eq-1042;;4;;PY1WIN01;;calcul;;;
virtual-eq-2637;physical-eq-996;;4;;PY1LNX02;;calcul;;;
virtual-eq-2638;physical-eq-995;;2;;PY1LNX02;;calcul;;;
virtual-eq-2639;physical-eq-1276;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2640;physical-eq-1272;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2641;physical-eq-1072;;2;;DZ2LNX01;;calcul;;;
virtual-eq-2642;physical-eq-1277;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2643;physical-eq-1288;;2;;PY1MAG01;;calcul;;;
virtual-eq-2644;physical-eq-1190;;2;;10.244.78.6;;calcul;;;
virtual-eq-2646;physical-eq-1071;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2647;physical-eq-1076;;2;;DZ2LNX03;;calcul;;;
virtual-eq-2648;physical-eq-1090;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2649;physical-eq-1074;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2650;physical-eq-1098;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2651;physical-eq-1087;;2;;PZ2LNX02;;calcul;;;
virtual-eq-2652;physical-eq-1119;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2653;physical-eq-1182;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2654;physical-eq-1054;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2655;physical-eq-1296;;4;;PZ2MAG01;;calcul;;;
virtual-eq-2656;physical-eq-1265;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2657;physical-eq-1276;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2658;physical-eq-1296;;2;;PZ2MAG01;;calcul;;;
virtual-eq-2659;physical-eq-1290;;2;;PY1MAG01;;calcul;;;
virtual-eq-2660;physical-eq-1180;;2;;10.244.50.6;;calcul;;;
virtual-eq-2661;physical-eq-1168;;2;;10.244.4.6;;calcul;;;
virtual-eq-2662;physical-eq-1268;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2664;physical-eq-1181;;4;;Dev;;calcul;;;
virtual-eq-2666;physical-eq-1019;;4;;PY1LNX02;;calcul;;;
virtual-eq-2667;physical-eq-1050;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2668;physical-eq-1067;;2;;DZ2LNX02;;calcul;;;
virtual-eq-2669;physical-eq-1067;;2;;DZ2LNX02;;calcul;;;
virtual-eq-2670;physical-eq-1126;;4;;PZ2PSI01;;calcul;;;
virtual-eq-2671;physical-eq-1154;;2;;PZ2LNX02;;calcul;;;
virtual-eq-2672;physical-eq-1067;;2;;DZ2LNX02;;calcul;;;
virtual-eq-2673;physical-eq-1055;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2674;physical-eq-1121;;4;;DZ2LNX03;;calcul;;;
virtual-eq-2675;physical-eq-1120;;4;;DZ2LNX03;;calcul;;;
virtual-eq-2676;physical-eq-1041;;4;;PY1LNX04;;calcul;;;
virtual-eq-2677;physical-eq-1203;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2678;physical-eq-1051;;2;;DZ2LNX02;;calcul;;;
virtual-eq-2683;physical-eq-1313;;2;;ntnx-cluster-041;;calcul;;;
virtual-eq-2684;physical-eq-1204;;2;;10.244.70.6;;calcul;;;
virtual-eq-2685;physical-eq-1265;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2686;physical-eq-1142;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2687;physical-eq-1154;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2688;physical-eq-1129;;2;;DZ2LNX02;;calcul;;;
virtual-eq-2689;physical-eq-1121;;2;;DZ2LNX03;;calcul;;;
virtual-eq-2690;physical-eq-1186;;4;;PZ2OCH01;;calcul;;;
virtual-eq-2691;physical-eq-1164;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2692;physical-eq-1154;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2693;physical-eq-1164;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2694;physical-eq-1063;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2695;physical-eq-1097;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2696;physical-eq-1070;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2697;physical-eq-1273;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2698;physical-eq-1273;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2699;physical-eq-1010;;4;;PY1LNX04;;calcul;;;
virtual-eq-2700;physical-eq-1132;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2701;physical-eq-1021;;4;;PY1LNX01;;calcul;;;
virtual-eq-2702;physical-eq-1257;;2;;PY1HOS01;;calcul;;;
virtual-eq-2703;physical-eq-1263;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2704;physical-eq-1148;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2705;physical-eq-1284;;2;;PY1MAG01;;calcul;;;
virtual-eq-2706;physical-eq-1093;;4;;DZ2LNX01;;calcul;;;
virtual-eq-2707;physical-eq-1181;;4;;Dev;;calcul;;;
virtual-eq-2708;physical-eq-1068;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2709;physical-eq-1076;;2;;DZ2LNX03;;calcul;;;
virtual-eq-2710;physical-eq-1174;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2711;physical-eq-1067;;2;;DZ2LNX02;;calcul;;;
virtual-eq-2712;physical-eq-1093;;4;;DZ2LNX01;;calcul;;;
virtual-eq-2713;physical-eq-1090;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2714;physical-eq-1086;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2715;physical-eq-1106;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2716;physical-eq-1120;;2;;DZ2LNX03;;calcul;;;
virtual-eq-2717;physical-eq-1116;;2;;DZ2LNX02;;calcul;;;
virtual-eq-2718;physical-eq-1117;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2719;physical-eq-1071;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2720;physical-eq-1148;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2721;physical-eq-1043;;4;;PY1WIN02;;calcul;;;
virtual-eq-2722;physical-eq-990;;4;;PY1LNX03;;calcul;;;
virtual-eq-2723;physical-eq-1266;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2724;physical-eq-988;;4;;PY1LNX04;;calcul;;;
virtual-eq-2725;physical-eq-1029;;4;;PY1WRP01;;calcul;;;
virtual-eq-2726;physical-eq-1278;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2727;physical-eq-1176;;2;;PZ2WRP;;calcul;;;
virtual-eq-2728;physical-eq-1299;;2;;PZ2MAG01;;calcul;;;
virtual-eq-2729;physical-eq-1296;;2;;PZ2MAG01;;calcul;;;
virtual-eq-2730;physical-eq-1300;;2;;ntnx-cluster-022;;calcul;;;
virtual-eq-2731;physical-eq-1284;;2;;PY1MAG01;;calcul;;;
virtual-eq-2732;physical-eq-1219;;2;;10.244.26.6;;calcul;;;
virtual-eq-2734;physical-eq-1202;;2;;PZ2LNX02;;calcul;;;
virtual-eq-2735;physical-eq-1173;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2736;physical-eq-1275;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2737;physical-eq-1104;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2738;physical-eq-1117;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2739;physical-eq-1050;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2740;physical-eq-1015;;4;;PY1LNX04;;calcul;;;
virtual-eq-2741;physical-eq-1117;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2742;physical-eq-1031;;4;;PY1LNX02;;calcul;;;
virtual-eq-2743;physical-eq-1092;;4;;DZ2LNX03;;calcul;;;
virtual-eq-2744;physical-eq-1202;;2;;PZ2LNX02;;calcul;;;
virtual-eq-2745;physical-eq-1151;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2746;physical-eq-1078;;4;;DZ2LNX02;;calcul;;;
virtual-eq-2747;physical-eq-1056;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2748;physical-eq-1184;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2749;physical-eq-1001;;4;;PY1LNX04;;calcul;;;
virtual-eq-2750;physical-eq-994;;4;;PY1LNX03;;calcul;;;
virtual-eq-2751;physical-eq-1006;;4;;PY1MGT01;;calcul;;;
virtual-eq-2752;physical-eq-1177;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2753;physical-eq-1270;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2755;physical-eq-1239;;2;;PZ2LNX03;;calcul;;;
virtual-eq-2756;physical-eq-1299;;2;;PZ2MAG01;;calcul;;;
virtual-eq-2758;physical-eq-1137;;2;;10.244.36.6;;calcul;;;
virtual-eq-2759;physical-eq-1167;;2;;10.244.68.6;;calcul;;;
virtual-eq-2760;physical-eq-1001;;4;;PY1LNX04;;calcul;;;
virtual-eq-2761;physical-eq-1106;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2762;physical-eq-1068;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2763;physical-eq-1080;;4;;PZ2MGT01;;calcul;;;
virtual-eq-2764;physical-eq-1069;;4;;PZ2ORA01;;calcul;;;
virtual-eq-2765;physical-eq-1085;;2;;PZ2LNX03;;calcul;;;
virtual-eq-2766;physical-eq-1078;;2;;DZ2LNX02;;calcul;;;
virtual-eq-2767;physical-eq-1225;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2768;physical-eq-1037;;4;;PY1LNX01;;calcul;;;
virtual-eq-2769;physical-eq-1070;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2771;physical-eq-1072;;2;;DZ2LNX01;;calcul;;;
virtual-eq-2772;physical-eq-1267;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2774;physical-eq-1280;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2775;physical-eq-1319;;2;;PZ2MAG01;;calcul;;;
virtual-eq-2776;physical-eq-1324;;2;;PZ2MAG01;;calcul;;;
virtual-eq-2777;physical-eq-1282;;2;;PY1MAG01;;calcul;;;
virtual-eq-2778;physical-eq-1531;;2;;Z2Infra;;calcul;;;
virtual-eq-2779;physical-eq-1289;;2;;PY1MAG01;;calcul;;;
virtual-eq-2780;physical-eq-1269;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2781;physical-eq-1093;;2;;DZ2LNX01;;calcul;;;
virtual-eq-2782;physical-eq-1191;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2783;physical-eq-1071;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2784;physical-eq-1125;;4;;DZ2LNX03;;calcul;;;
virtual-eq-2785;physical-eq-1096;;2;;DZ2LNX02;;calcul;;;
virtual-eq-2786;physical-eq-1142;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2787;physical-eq-1063;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2788;physical-eq-1239;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2789;physical-eq-1035;;2;;PY1WIN01;;calcul;;;
virtual-eq-2790;physical-eq-1268;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2792;physical-eq-1118;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2793;physical-eq-1059;;2;;Infra2;;calcul;;;
virtual-eq-2794;physical-eq-1324;;2;;PZ2MAG01;;calcul;;;
virtual-eq-2796;physical-eq-1299;;2;;PZ2MAG01;;calcul;;;
virtual-eq-2798;physical-eq-1284;;2;;PY1MAG01;;calcul;;;
virtual-eq-2799;physical-eq-1076;;4;;DZ2LNX03;;calcul;;;
virtual-eq-2800;physical-eq-1101;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2801;physical-eq-1076;;2;;DZ2LNX03;;calcul;;;
virtual-eq-2802;physical-eq-1146;;4;;DZ2LNX02;;calcul;;;
virtual-eq-2803;physical-eq-1063;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2804;physical-eq-1125;;2;;DZ2LNX03;;calcul;;;
virtual-eq-2805;physical-eq-1095;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2806;physical-eq-1177;;2;;PZ2WIN01;;calcul;;;
virtual-eq-2807;physical-eq-1177;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2808;physical-eq-1034;;2;;PY1LNX04;;calcul;;;
virtual-eq-2809;physical-eq-1262;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2811;physical-eq-1198;;4;;DZ2WIN01;;calcul;;;
virtual-eq-2812;physical-eq-1067;;4;;DZ2LNX02;;calcul;;;
virtual-eq-2813;physical-eq-1114;;2;;10.244.82.6;;calcul;;;
virtual-eq-2814;physical-eq-1105;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2815;physical-eq-1095;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2816;physical-eq-1146;;2;;DZ2LNX02;;calcul;;;
virtual-eq-2817;physical-eq-1149;;4;;DZ2LNX02;;calcul;;;
virtual-eq-2818;physical-eq-1202;;2;;PZ2LNX02;;calcul;;;
virtual-eq-2819;physical-eq-1150;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2820;physical-eq-1239;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2821;physical-eq-1266;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2822;physical-eq-1276;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2823;physical-eq-1202;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2824;physical-eq-1120;;2;;DZ2LNX03;;calcul;;;
virtual-eq-2825;physical-eq-1073;;2;;PZ2LNX03;;calcul;;;
virtual-eq-2826;physical-eq-1120;;4;;DZ2LNX03;;calcul;;;
virtual-eq-2827;physical-eq-995;;2;;PY1LNX02;;calcul;;;
virtual-eq-2828;physical-eq-1267;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2829;physical-eq-1531;;4;;Z2Infra;;calcul;;;
virtual-eq-2830;physical-eq-1136;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2832;physical-eq-1060;;2;;PZ2WRP;;calcul;;;
virtual-eq-2833;physical-eq-1311;;2;;PZ2MAG01;;calcul;;;
virtual-eq-2834;physical-eq-1284;;2;;PY1MAG01;;calcul;;;
virtual-eq-2835;physical-eq-1217;;2;;10.244.28.6;;calcul;;;
virtual-eq-2836;physical-eq-1269;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2837;physical-eq-1223;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2838;physical-eq-1089;;2;;PZ2LNX02;;calcul;;;
virtual-eq-2839;physical-eq-1058;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2840;physical-eq-1125;;4;;DZ2LNX03;;calcul;;;
virtual-eq-2841;physical-eq-1119;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2842;physical-eq-1051;;2;;DZ2LNX02;;calcul;;;
virtual-eq-2843;physical-eq-1068;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2844;physical-eq-1164;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2845;physical-eq-1097;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2846;physical-eq-1096;;2;;DZ2LNX02;;calcul;;;
virtual-eq-2847;physical-eq-1141;;2;;PZ2LNX02;;calcul;;;
virtual-eq-2848;physical-eq-1177;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2849;physical-eq-1082;;4;;DZ2ORA01;;calcul;;;
virtual-eq-2850;physical-eq-1016;;4;;PY1LNX04;;calcul;;;
virtual-eq-2851;physical-eq-1014;;4;;PY1LNX03;;calcul;;;
virtual-eq-2852;physical-eq-1010;;4;;PY1LNX04;;calcul;;;
virtual-eq-2853;physical-eq-1020;;4;;PY1LNX01;;calcul;;;
virtual-eq-2854;physical-eq-1267;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2856;physical-eq-1085;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2857;physical-eq-1267;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2859;physical-eq-1324;;2;;PZ2MAG01;;calcul;;;
virtual-eq-2860;physical-eq-1285;;2;;PY1MAG01;;calcul;;;
virtual-eq-2861;physical-eq-1285;;2;;PY1MAG01;;calcul;;;
virtual-eq-2862;physical-eq-1055;;2;;PZ2WIN01;;calcul;;;
virtual-eq-2863;physical-eq-1146;;2;;DZ2LNX02;;calcul;;;
virtual-eq-2864;physical-eq-1164;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2865;physical-eq-1085;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2866;physical-eq-1225;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2867;physical-eq-994;;4;;PY1LNX03;;calcul;;;
virtual-eq-2868;physical-eq-1150;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2869;physical-eq-1048;;4;;DZ2LNX01;;calcul;;;
virtual-eq-2870;physical-eq-1202;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2871;physical-eq-1071;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2872;physical-eq-1117;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2873;physical-eq-1089;;2;;PZ2LNX02;;calcul;;;
virtual-eq-2874;physical-eq-1057;;2;;PZ2LNX02;;calcul;;;
virtual-eq-2875;physical-eq-1142;;2;;PZ2WIN01;;calcul;;;
virtual-eq-2876;physical-eq-1262;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2877;physical-eq-1266;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2878;physical-eq-1202;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2879;physical-eq-1316;;2;;PZ2MAG01;;calcul;;;
virtual-eq-2880;physical-eq-1323;;2;;PZ2MAG01;;calcul;;;
virtual-eq-2881;physical-eq-1324;;2;;PZ2MAG01;;calcul;;;
virtual-eq-2882;physical-eq-1284;;2;;PY1MAG01;;calcul;;;
virtual-eq-2883;physical-eq-1177;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2884;physical-eq-1095;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2885;physical-eq-1051;;2;;DZ2LNX02;;calcul;;;
virtual-eq-2886;physical-eq-1212;;4;;DZ2ORA01;;calcul;;;
virtual-eq-2887;physical-eq-1076;;2;;DZ2LNX03;;calcul;;;
virtual-eq-2888;physical-eq-1076;;4;;DZ2LNX03;;calcul;;;
virtual-eq-2889;physical-eq-1177;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2890;physical-eq-1058;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2891;physical-eq-1071;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2892;physical-eq-1149;;4;;DZ2LNX02;;calcul;;;
virtual-eq-2893;physical-eq-1155;;4;;DZ2WIN01;;calcul;;;
virtual-eq-2894;physical-eq-1092;;4;;DZ2LNX03;;calcul;;;
virtual-eq-2895;physical-eq-1096;;2;;DZ2LNX02;;calcul;;;
virtual-eq-2896;physical-eq-1119;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2897;physical-eq-1037;;4;;PY1LNX01;;calcul;;;
virtual-eq-2898;physical-eq-1272;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2899;physical-eq-1271;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2900;physical-eq-1261;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2903;physical-eq-1297;;2;;PZ2MAG01;;calcul;;;
virtual-eq-2904;physical-eq-1270;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2905;physical-eq-1063;;2;;PZ2LNX03;;calcul;;;
virtual-eq-2906;physical-eq-1102;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2907;physical-eq-1078;;4;;DZ2LNX02;;calcul;;;
virtual-eq-2908;physical-eq-1048;;4;;DZ2LNX01;;calcul;;;
virtual-eq-2909;physical-eq-1194;;2;;PZ2MGT01;;calcul;;;
virtual-eq-2910;physical-eq-1173;;2;;PZ2LNX02;;calcul;;;
virtual-eq-2911;physical-eq-1146;;2;;DZ2LNX02;;calcul;;;
virtual-eq-2912;physical-eq-1150;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2913;physical-eq-1144;;4;;PZ2ORA01;;calcul;;;
virtual-eq-2914;physical-eq-1076;;2;;DZ2LNX03;;calcul;;;
virtual-eq-2915;physical-eq-1046;;4;;PY1MGT02;;calcul;;;
virtual-eq-2916;physical-eq-1264;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2917;physical-eq-1267;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2918;physical-eq-1264;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2919;physical-eq-1258;;2;;PY1HOS01;;calcul;;;
virtual-eq-2920;physical-eq-1280;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2921;physical-eq-1268;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2922;physical-eq-1262;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2923;physical-eq-1096;;2;;DZ2LNX02;;calcul;;;
virtual-eq-2924;physical-eq-1177;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2925;physical-eq-1088;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2926;physical-eq-1125;;4;;DZ2LNX03;;calcul;;;
virtual-eq-2927;physical-eq-1094;;2;;DZ2ORA01;;calcul;;;
virtual-eq-2928;physical-eq-1068;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2929;physical-eq-1068;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2930;physical-eq-1104;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2931;physical-eq-1096;;2;;DZ2LNX02;;calcul;;;
virtual-eq-2932;physical-eq-1007;;2;;PY1LNX04;;calcul;;;
virtual-eq-2933;physical-eq-1054;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2935;physical-eq-1261;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2936;physical-eq-1203;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2937;physical-eq-1265;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2938;physical-eq-1136;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2939;physical-eq-1163;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2940;physical-eq-1048;;4;;DZ2LNX01;;calcul;;;
virtual-eq-2941;physical-eq-1174;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2942;physical-eq-1072;;4;;DZ2LNX01;;calcul;;;
virtual-eq-2943;physical-eq-1258;;4;;PY1HOS01;;calcul;;;
virtual-eq-2944;physical-eq-1316;;2;;PZ2MAG01;;calcul;;;
virtual-eq-2945;physical-eq-1285;;2;;PY1MAG01;;calcul;;;
virtual-eq-2946;physical-eq-1199;;2;;PZ2ORA01;;calcul;;;
virtual-eq-2947;physical-eq-1155;;4;;DZ2WIN01;;calcul;;;
virtual-eq-2948;physical-eq-1078;;2;;DZ2LNX02;;calcul;;;
virtual-eq-2949;physical-eq-1136;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2950;physical-eq-1129;;2;;DZ2LNX02;;calcul;;;
virtual-eq-2951;physical-eq-1163;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2952;physical-eq-1084;;4;;PZ2MGT01;;calcul;;;
virtual-eq-2953;physical-eq-1096;;4;;DZ2LNX02;;calcul;;;
virtual-eq-2954;physical-eq-1154;;4;;PZ2LNX02;;calcul;;;
virtual-eq-2955;physical-eq-1159;;4;;DZ2LNX02;;calcul;;;
virtual-eq-2956;physical-eq-1092;;4;;DZ2LNX03;;calcul;;;
virtual-eq-2957;physical-eq-1092;;4;;DZ2LNX03;;calcul;;;
virtual-eq-2958;physical-eq-1036;;4;;PY1ORA01;;calcul;;;
virtual-eq-2959;physical-eq-1281;;1;;10.10.132.16;;calcul;;;
virtual-eq-2960;physical-eq-1270;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2961;physical-eq-1277;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2962;physical-eq-1268;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2963;physical-eq-995;;2;;PY1LNX02;;calcul;;;
virtual-eq-2964;physical-eq-1034;;4;;PY1LNX04;;calcul;;;
virtual-eq-2965;physical-eq-1262;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2967;physical-eq-1055;;4;;PZ2WIN01;;calcul;;;
virtual-eq-2968;physical-eq-1270;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2969;physical-eq-1111;;2;;PZ2WRP;;calcul;;;
virtual-eq-2970;physical-eq-1208;;2;;10.244.86.6;;calcul;;;
virtual-eq-2971;physical-eq-1005;;4;;PY1LNX04;;calcul;;;
virtual-eq-2972;physical-eq-1150;;4;;PZ2LNX03;;calcul;;;
virtual-eq-2973;physical-eq-1261;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2974;physical-eq-1269;;2;;PZ2HOS01;;calcul;;;
virtual-eq-2975;physical-eq-1272;;4;;PZ2HOS01;;calcul;;;
virtual-eq-2976;physical-eq-1076;;2;;DZ2LNX03;;calcul;;;
virtual-eq-2977;physical-eq-1149;;4;;DZ2LNX02;;calcul;;;
virtual-eq-2978;physical-eq-1120;;2;;DZ2LNX03;;calcul;;;
virtual-eq-2979;physical-eq-1201;;4;;PZ2ORA01;;calcul;;;
virtual-eq-2980;physical-eq-1117;;4;;PZ2LNX01;;calcul;;;
virtual-eq-2981;physical-eq-1159;;4;;DZ2LNX02;;calcul;;;
virtual-eq-2982;physical-eq-996;;4;;PY1LNX02;;calcul;;;
virtual-eq-2983;physical-eq-1043;;4;;PY1WIN02;;calcul;;;
virtual-eq-2984;physical-eq-1043;;4;;PY1WIN02;;calcul;;;
